1,2,3,4,5,6,7,8,9,10
嵌入式软件开发工程师 C,北京·海淀区·西北旺,11-22K,3-5年,本科,冠中集创科技,计算机硬件,软件开发 Windows Linux 嵌入式技术 多进程,年终奖，免费班车，五险一金，节日福利，差旅补贴，午餐餐补,/job_detail/f12d2364c01f29721XV72NW9GFtT.html
C/C++软件开发工程师,北京·海淀区·西二旗,20-40K·13薪,3-5年,本科,国开启科,信息安全,网络协议 多进程 数据结构 服务器端开发,带薪年假，通讯补贴，股票期权，定期体检，年终奖，加班补助，零食下午茶，节日福利，五险一金,/job_detail/cd81807f2cacd0461XV82di8GVJT.html
linux C/C++ 软件工程师,北京·海淀区·上地,8-9K,经验不限,本科,多铁克,电子/半导体/集成电路,音视频编解码 嵌入式技术 Linux C/C++,员工旅游，五险一金，餐补，带薪年假,/job_detail/4dc8e950079cd09d1XV_0tS0FFpZ.html
22届Linux c嵌入式实习生,北京·海淀区·西三旗,5-10K,经验不限,本科,蓝色星际,计算机软件,Linux,免费班车，五险一金，通讯补贴，餐补，零食下午茶，加班补助，交通补助，带薪年假,/job_detail/64d667de7e3594a61XZ60ty8EFVQ.html
Linux C/C++开发工程师,北京,20-40K,经验不限,学历不限,龙芯中科,互联网,Linux 开源 生态,餐补，交通补助，住房补贴，定期体检，五险一金，加班补助，全勤奖，补充医疗保险，员工旅游，带薪年假，包吃，年终奖，节日福利，免费班车,/job_detail/ad403e42e1937a7a0HR539S-Flo~.html
1. C/C++开发工程师,北京·大兴区·亦庄,15-30K,3-5年,本科,奔图电子,智能硬件,Linux 多线程 网络编程 多进程,员工旅游，餐补，零食下午茶，股票期权，带薪年假，交通补助，补充医疗保险，提供住宿，五险一金，节日福利，年终奖，定期体检，加班补助,/job_detail/8f7758cd1d45d3a11n163t24EFZY.html
智能汽车 C/C++ 资深/专家工程师,北京·海淀区·上地,40-70K·15薪,5-10年,本科,滴滴,移动互联网,嵌入式技术 分布式技术 架构师 Linux,五险一金，补充医疗保险，定期体检,/job_detail/bbee2fea68b61b691XVz29m6FFdQ.html
"嵌入式软件工程师（2022应届生, C/C++开发)",北京·海淀区·上地,18-19K·14薪,在校/应届,硕士,晶晨半导体,互联网,Linux 嵌入式技术 驱动开发,节日福利，五险一金，股票期权，定期体检，补充医疗保险，年终奖，零食下午茶，员工旅游，餐补，带薪年假,/job_detail/fe5a35b8b8ee595f1n150961ElBT.html
CAD资深研发工程师C/C++,北京·海淀区·中关村,18-25K·15薪,3-5年,本科,数字认证,计算机软件,Linux 高级软件工程师 客户端开发,加班补助，员工旅游，补充医疗保险，带薪年假，五险一金，年终奖，餐补，定期体检，加班餐补，通讯补贴，节日福利，出差补贴,/job_detail/472bf822909264091nJ63968GFpW.html
Linux C 研发工程师,北京·海淀区·四季青,13-25K,3-5年,本科,长扬科技,互联网,Linux C/C++ 分布式技术 网络协议 网络安全,五险一金，通讯补贴，餐补，定期体检，带薪年假,/job_detail/05e27ac8f9f6f9b41Xdz3dy-GFU~.html
Linux C 研发工程师,北京·海淀区·西北旺,20-30K·14薪,3-5年,本科,启明星辰,信息安全,DPDK,带薪年假，通讯补贴，年终奖，餐补，加班补助，补充医疗保险，五险一金，全勤奖，交通补助，员工旅游，定期体检，节日福利,/job_detail/54a9e1df21d6244133Z63di1F1I~.html
C,北京·海淀区·西北旺,15-30K,1-3年,本科,华为,计算机软件,Java 分布式技术 Linux 软件工程师,节日福利，加班补助，餐补，年终奖，补充医疗保险，员工旅游，定期体检，零食下午茶，股票期权，五险一金,/job_detail/052d9d7fa5e9bc451n152d-5GVFW.html
C/C++研发,北京·朝阳区·对外经贸,20-30K,1-3年,本科,国瑞数码,信息安全,Linux 网络协议 中级软件工程师 高级软件工程师,员工旅游，节日福利，年终奖，带薪年假，交通补助，股票期权，全勤奖，定期体检，五险一金，餐补,/job_detail/b9af130622a1c1671nJ62t6-EFBV.html
Linux C/C++中高级开发工程师,北京·海淀区·定慧寺,12-24K·13薪,5-10年,本科,明朝万达,计算机软件,Shell Python 网络协议 C++ Linux C语言,内荐奖励，定期体检，旅游奖励，全新楼宇，带薪年假，年终奖，五险一金，全勤奖，员工旅游，节日福利，俱乐部活动，团建费，股票期权，学习奖励，防疫福利，福利年假，生日福利,/job_detail/6c02fb42ef2189fd0X182tu1EVY~.html
C/C++,北京·海淀区·上地,20-40K,3-5年,大专,青藤云安全,信息安全,网络协议 数据结构 多线程 多进程 Linux,节日福利，股票期权，带薪年假，定期体检，餐补，零食下午茶，年终奖，五险一金,/job_detail/109c37420bbf0b631XV509y0EFpZ.html
C,北京·海淀区·西二旗,15-16K,3-5年,本科,启明星辰,信息安全,网络协议 Linux 多进程 网络编程 软件工程师,餐补，通讯补贴，节日福利，补充医疗保险，定期体检，员工旅游，全勤奖，五险一金，带薪年假，加班补助，年终奖，交通补助,/job_detail/c9efb963dd19df221nF-2dm0FFNU.html
C,北京·海淀区·西北旺,20-30K,1-3年,本科,华为,计算机软件,分布式存储,员工旅游，零食下午茶，年终奖，定期体检，股票期权，补充医疗保险，加班补助，五险一金，节日福利，餐补,/job_detail/8f6454cefe8171450Xx70t65GFA~.html
C开发工程师,北京·丰台区·云岗,15-28K,1-3年,本科,成鑫盈通,移动互联网,Linux QT c c++ c# 数据库,带薪年假，零食下午茶，节日福利，年终奖，项目奖金，交通补助，餐补，年度调薪，五险一金，特殊贡献奖,/job_detail/24c98bcb0252f29e1XV40t-_F1VX.html
C,北京·海淀区·紫竹桥,30-35K·14薪,3-5年,本科,久安世纪,信息安全,Linux 网络编程 音视频编解码 中级软件工程师,加班补助，五险一金，年终奖，带薪年假，节日福利,/job_detail/313e2c16d2dc4c1c1n1-3Nm4EFtV.html
C,北京,15-25K,1-3年,本科,浩瀚深度,通信/网络设备,Linux C语言,餐补，五险一金，节日福利，补充医疗保险，通讯补贴，定期体检，年终奖，带薪年假，员工旅游，交通补助,/job_detail/3ba08c9a6fa850101nV70ty6ElFR.html
DPDK研发工程师,北京·朝阳区·望京,20-40K·16薪,经验不限,本科,大禹,计算机硬件,c DPDK SPDK TCP IP VPP NP,五险一金，节日福利，股票期权，带薪年假，零食下午茶，员工旅游，补充医疗保险，定期体检,/job_detail/efbd59f2c37a34b61nx82ty8FFFT.html
C,北京,20-35K,3-5年,本科,浩瀚深度,通信/网络设备,C语言 Linux,通讯补贴，餐补，交通补助，定期体检，五险一金，补充医疗保险，节日福利，员工旅游，年终奖，带薪年假,/job_detail/43e8110132abeda51nV539y1E1tZ.html
C,北京,15-30K·18薪,1-3年,本科,比科奇,通信/网络设备,Linux 网络协议 嵌入式技术 芯片开发 软件工程师,定期体检，补充医疗保险，五险一金,/job_detail/281f32196f83aabf1n1609W6F1JU.html
C,北京·昌平区·西三旗,20-30K,5-10年,本科,思睿嘉得,信息安全,C语言 Linux Socket技术 .NET Oracle,定期体检，五险一金，零食下午茶，带薪年假，补充医疗保险,/job_detail/84b20cdf8837bb5d0XN43N2-GVs~.html
windows开发工程师,北京·朝阳区·酒仙桥,10-30K,经验不限,学历不限,戎码科技,信息安全,Windows C++ c windows驱动 安全 R3开发,全年15薪，股票期权，五险一金，节日福利，住房补贴，定期体检,/job_detail/c5b07061bb0433a41nJy0tm-FFJT.html
C,北京·海淀区·西北旺,12-20K,3-5年,本科,启明星辰,信息安全,iptables netfilter,交通补助，带薪年假，定期体检，五险一金，节日福利，补充医疗保险，年终奖，全勤奖，通讯补贴，加班补助，餐补，员工旅游,/job_detail/a1437cb62d71d9c31nF_39i1GFpT.html
c语言开发,北京·丰台区·科技园区,12-22K·13薪,3-5年,本科,国通合众,计算机软件,c,员工旅游，定期体检，五险一金，餐补，年终奖，带薪年假，节日福利,/job_detail/85d5c34edf684e1c1nxz0ti7FVdR.html
Linux系统开发工程师,北京·海淀区·中关村,10-15K,经验不限,学历不限,中科方德,计算机软件,Linux 中级软件工程师 初级软件工程师 软件工程师,年终奖，节日福利，带薪年假，定期体检，补充医疗保险，餐补，全勤奖，五险一金，加班补助,/job_detail/7dd1d1e7255aab041XR_2dq6EVBW.html
软件开发工程师,北京·海淀区·西北旺,15-30K·13薪,经验不限,本科,华为,计算机软件,软件开发 c 后端开发,零食下午茶，年终奖，加班补助，补充医疗保险，五险一金，定期体检，节日福利，餐补，员工旅游，股票期权,/job_detail/b0b50dcd310d0d781nF-2Nm6FVZQ.html
Linux C开发工程师（云安全/初/中/高级）,北京·海淀区·上地,12-23K·13薪,1-3年,本科,天融信,信息安全,Linux 防火墙 虚拟化 国产化 终端安全 分布式,定期体检，五险一金，节日福利，补充医疗保险，年终奖，交通补助，股票期权，通讯补贴，餐补，春节11天假，带薪病假5天，带薪年假,/job_detail/b602e60794eb9f531nN73dS-GFNQ.html
C语言开发,北京·海淀区·西三旗,15-30K·15薪,3-5年,本科,金洲数控,仪器仪表/工业自动化,Linux 驱动开发 c,餐补，零食下午茶，年终奖，带薪年假，节日福利，补充医疗保险，五险一金,/job_detail/d2cfeda66add9fdb1XV73920FFZY.html
linux内核开发工程师,北京·海淀区·西山,25-40K,3-5年,本科,北京可信华泰信息...,信息安全,Linux 内核 linux内核 c 国产化 可信计算,五险一金，补充医疗保险，年终奖，高温补贴，免费班车，节日福利，加班补助，定期体检，带薪年假，餐补,/job_detail/9b90cd3ddf9d1e371nB_3t65GVFS.html
软件开发工程师,北京·朝阳区·三元桥,15-25K·14薪,5-10年,本科,城建智控,互联网金融,Linux c,交通补助，补充医疗保险，节日福利，五险一金，通讯补贴，年终奖，餐补，带薪年假，定期体检,/job_detail/30a9a2ae6db3633203J439-6EVQ~.html
底层软件开发工程师,北京·海淀区·西北旺,20-40K·13薪,3-5年,本科,中科驭数,计算机服务,pcie linux内核 c,股票期权，交通补助，年终奖，补充医疗保险，节日福利，带薪年假，五险一金，每月绩效奖金，零食下午茶，通讯补贴,/job_detail/f51a7b230afc1dc61XV82tq4FVtY.html
wine研发工程师,北京·海淀区·中关村,15-30K,经验不限,本科,中科方德,计算机软件,Python Linux c c++ wine,节日福利，加班补助，年终奖，带薪年假，五险一金，全勤奖，餐补，定期体检，补充医疗保险,/job_detail/d49d7747748dbe9f1n193ty-GFZS.html
初中级Linux C开发工程师,北京·海淀区·西北旺,10-15K·13薪,1-3年,本科,天融信,信息安全,linux c c DPDK NGINX 二三层转发,带薪年假，五险一金，餐补，交通补助，带薪病假5天，补充医疗保险，节日福利，通讯补贴，年终奖，春节11天假，定期体检，股票期权,/job_detail/4f5eee4f55a546841nN539S-EVdV.html
C/C++服务端高级工程师,北京·海淀区·清河,25-35K·13薪,3-5年,本科,玩星汇聚,移动互联网,Linux C/C++ Windows 服务器端开发 后端开发,带薪年假，五险一金，节日福利，员工旅游,/job_detail/27abc0b275a399240Hd729y5EA~~.html
C,北京·海淀区·上地,10-15K,1-3年,本科,科东电力,信息安全,Unix Linux 多线程,年终奖，通讯补贴，五险一金，交通补助，节日福利，免费班车，餐补，定期体检，带薪年假,/job_detail/b8eff441b338e1661XV_2d65FlNX.html
Linux C 防火墙 开发工程师,北京·海淀区·上地,15-30K·14薪,1-3年,本科,天融信,信息安全,Shell 数据结构 网络编程 Linux 计算机软件,交通补助，带薪病假5天，春节11天假，节日福利，五险一金，股票期权，定期体检，补充医疗保险，餐补，年终奖，通讯补贴，带薪年假,/job_detail/38e2bbceca8e0bb71nZ73tq8EFdX.html
linux c 研发工程师,北京·丰台区·云岗,10-15K,1-3年,本科,北京京航航天304所,计算机软件,C/C++ Linux Shell GCC 分布式技术,带薪年假，交通补助，定期体检，通讯补贴，节日福利，五险一金，年终奖,/job_detail/f797625c4347ae331Hd42tS9GFI~.html
C,北京·海淀区·西北旺,15-30K,经验不限,本科,度小满,互联网,Python 数据结构 Java SQL,交通补助，全勤奖，员工旅游，补充医疗保险，定期体检，节日福利，零食下午茶，带薪年假，股票期权，餐补，加班补助，五险一金，免费班车，年终奖,/job_detail/6ba2f19774f226b31nV93tS4GVpY.html
C,北京·海淀区·海淀北部新区,15-20K,1-3年,本科,华为,计算机软件,通信 C/C++,定期体检，员工旅游，加班补助，节日福利，股票期权，零食下午茶，补充医疗保险，年终奖，餐补，五险一金,/job_detail/52246b037663f92b1nN62tu_EFY~.html
C,北京·朝阳区·团结湖,13-20K,3-5年,本科,龙盈智达,互联网金融,高级软件工程师 Linux Oracle Socket技术 多进程,节日福利，补充医疗保险，定期体检，五险一金，带薪年假，加班补助,/job_detail/8e3fb3b06365e4211XV529q1FVFU.html
C/C++,北京·昌平区·回龙观,12-24K·14薪,经验不限,大专,天御云安,计算机服务,Linux 软件工程师,餐补，员工旅游，交通补助，补充医疗保险，节日福利，定期体检，五险一金，带薪年假，年终奖，通讯补贴,/job_detail/333229c0aa7b021a1nN_0tu1EFdZ.html
C,北京·海淀区·上地,15-30K·14薪,在校/应届,本科,中科曙光,互联网,网络协议 数据结构 Linux 多进程 算法基础,交通补助，包吃，节日福利，定期体检，免费班车，加班补助，员工旅游，通讯补贴，带薪年假，项目奖金，全勤奖，五险一金，补充医疗保险,/job_detail/d2fb38e2062ebe8d1XR529q_FFdX.html
C,北京·昌平区·回龙观,10-11K,1-3年,本科,智星空间,船舶/航空/航天,C/C++ 图像识别 航天产品设计,带薪年假，零食下午茶，股票期权，加班补助，五险一金，餐补，年终奖,/job_detail/663e9cc4c3c8ad2b1H1_2tu5FFM~.html
C,北京·海淀区·西北旺,15-30K·14薪,经验不限,本科,华为,计算机软件,数据结构 算法基础 消息队列 多进程 多线程,年终奖，定期体检，零食下午茶，员工旅游，股票期权，五险一金，补充医疗保险，餐补，节日福利，加班补助,/job_detail/ca157b0ff255a5ab1XR_3du4E1pQ.html
